0610005C13Rik	2
0610007N19Rik	1.5069176095259162
0610007P14Rik	8.44258086458239
0610008F07Rik	0.0
0610009B14Rik	0.10285795400319678
0610009B22Rik	13.041302677181855
0610009D07Rik	39.7970800184853
0610009E02Rik	0.03537264429108115
0610009L18Rik	5.647051225920257
0610009O20Rik	17.731273654820626
0610010F05Rik	1.9299696541989775
0610010K14Rik	0.127578550634864
0610011F06Rik	7.109340188274405
0610012D04Rik	0.0
0610012G03Rik	42.37846369635786
0610012H03Rik	0.0
0610025J13Rik	0.0
0610030E20Rik	2.5783771060490466
0610031J06Rik	3.670282839752684
0610037L13Rik	2.2897952813754183
0610038L08Rik	0.04464271658805414
0610038P03Rik	0.40683481248191794
0610039K10Rik	0.40818879066323804
0610040B09Rik	0.0
0610040B10Rik	1.322859789904874
0610040F04Rik	0.3359789224187465
0610040J01Rik	2.336580687730373
0610043K17Rik	0.2954297421268288
1010001B22Rik	0.0
1010001N08Rik	0.0
1100001G20Rik	0.0
1110001A16Rik	6.813287661221627
1110001J03Rik	21.32385122011115
1110002E22Rik	0.038055225780528217
1110002J07Rik	0.13027447483768032
1110002L01Rik	0.34549497786442407
1110004E09Rik	6.369362449281988
1110004F10Rik	16.07594156870488
1110006G14Rik	0.23118549661670895
1110007C09Rik	9.782251983707011
1110008E08Rik	0.0
1110008F13Rik	3.891031371955142
1110008J03Rik	2.8289022208111425
1110008L16Rik	0.599604062983069
1110008P14Rik	13.778599519399727
1110012L19Rik	10.561838318924233
1110017D15Rik	0.5234388602642466
1110018N20Rik	1.5099742375371252
1110019D14Rik	0.8219928768594096
1110020A21Rik	0.7968175381631
1110025L11Rik	0.0
1110028F11Rik	0.0
1110032A03Rik	4.004458723090473
1110032F04Rik	1.468897763608104
1110034G24Rik	2.728975096825593
1110035H17Rik	0.0
1110035M17Rik	5.605279638639758
1110036E04Rik	0.0
1110037F02Rik	3.1755936280026353
1110038B12Rik	1.3128731300824934
1110038F14Rik	21.63072220819702
1110046J04Rik	0.9095247132718117
1110051M20Rik	11.375487197541828
1110054M08Rik	2.907485721642453
1110057K04Rik	9.094470530352154
1110057P08Rik	0.0
1110058L19Rik	14.884260106792622
1110059E24Rik	4.948452101494773
1110059G10Rik	4.541062815522133
1110059M19Rik	0.34990237325772156
1110065P20Rik	2.624267799432912
1190002N15Rik	7.005798467093685
1190003K10Rik	0.0
1190005I06Rik	1.699857285468215
1190007I07Rik	2.346360264169583
1200007C13Rik	0.0
1200014J11Rik	2.255593009025855
1300002E11Rik	1.2663820921937368
1300002K09Rik	0.025191445770811994
1300015D01Rik	0.0
1300017J02Rik	0.02299808350995209
1500002C15Rik	0.7935886758862027
1500002O10Rik	0.5252591654197251
1500009C09Rik	41.82970330597061
1500009L16Rik	10.987609101565294
1500011B03Rik	42.30259301585867
1500011K16Rik	38.8391634316071
1500012F01Rik	8.80445630498623
1500012K07Rik	0.0
1500015L24Rik	1.5397989233612888
1500015O10Rik	1.9376522776300658
1500016L03Rik	0.34029640857132387
1500017E21Rik	0.11070449775800116
1500026H17Rik	0.7377773033754238
1500035N22Rik	1.5715268440534664
1520401A03Rik	0.0
1600002D24Rik	0.042774409065646585
1600002H07Rik	1.0730496635417055
1600002K03Rik	5.155641163487667
1600010F14Rik	0.0
1600012H06Rik	2.5253205891611876
1600012P17Rik	0.0
1600014C10Rik	2.0377893462414387
1600014C23Rik	0.3748953999189874
1600014K23Rik	0.0
1600015I10Rik	0.0
1600016N20Rik	0.04706636382889857
1600020E01Rik	2.0176188795640053
1600025M17Rik	0.0
1600029D21Rik	0.15779725121183816
